FIRE,pitch,yaw,tick,steamid,name
False,11.009338,40.63327,59532,76561197989744167,apEX
False,12.01767,44.2471,59533,76561197989744167,apEX
False,13.152344,48.071014,59534,76561197989744167,apEX
False,14.833252,53.995743,59535,76561197989744167,apEX
False,16.808044,61.769592,59536,76561197989744167,apEX
False,18.573074,69.37523,59537,76561197989744167,apEX
False,20.547867,78.91376,59538,76561197989744167,apEX
False,22.228775,87.779724,59539,76561197989744167,apEX
False,24.161682,98.15872,59540,76561197989744167,apEX
False,26.220581,109.46228,59541,76561197989744167,apEX
False,28.069382,119.714935,59542,76561197989744167,apEX
False,29.582062,128.0769,59543,76561197989744167,apEX
False,31.136963,136.8172,59544,76561197989744167,apEX
False,32.607758,145.2633,59545,76561197989744167,apEX
False,33.784332,151.98624,59546,76561197989744167,apEX
False,34.66667,156.77661,59547,76561197989744167,apEX
False,35.71724,161.819,59548,76561197989744167,apEX
False,36.641464,165.64294,59549,76561197989744167,apEX
False,37.31369,168.20618,59550,76561197989744167,apEX
False,38.070374,170.34918,59551,76561197989744167,apEX
False,38.7426,171.82,59552,76561197989744167,apEX
False,39.33072,172.70233,59553,76561197989744167,apEX
False,39.876938,173.20633,59554,76561197989744167,apEX
False,40.25528,173.45868,59555,76561197989744167,apEX
False,40.63362,173.71066,59556,76561197989744167,apEX
False,41.011627,173.92078,59557,76561197989744167,apEX
False,41.347733,174.21503,59558,76561197989744167,apEX
False,41.600067,174.55112,59559,76561197989744167,apEX
False,41.809845,174.88724,59560,76561197989744167,apEX
False,42.062195,175.30746,59561,76561197989744167,apEX
False,42.27231,175.72769,59562,76561197989744167,apEX
False,42.48242,176.14792,59563,76561197989744167,apEX
False,42.692535,176.65225,59564,76561197989744167,apEX
False,42.860413,177.19849,59565,76561197989744167,apEX
False,43.112762,178.03894,59566,76561197989744167,apEX
False,43.322525,178.92126,59567,76561197989744167,apEX
False,43.53264,179.80362,59568,76561197989744167,apEX
False,43.700867,-179.48193,59569,76561197989744167,apEX
False,43.826874,-178.76747,59570,76561197989744167,apEX
False,43.91098,-178.05336,59571,76561197989744167,apEX
False,43.995087,-177.29703,59572,76561197989744167,apEX
False,44.036987,-176.54068,59573,76561197989744167,apEX
False,44.07921,-175.91034,59574,76561197989744167,apEX
False,44.121094,-175.3641,59575,76561197989744167,apEX
False,44.121094,-175.028,59576,76561197989744167,apEX
False,44.121094,-174.94388,59577,76561197989744167,apEX
False,44.036987,-175.15399,59578,76561197989744167,apEX
False,43.784973,-175.99445,59579,76561197989744167,apEX
False,43.448868,-178.17935,59580,76561197989744167,apEX
False,43.11241,178.58517,59581,76561197989744167,apEX
False,42.524292,173.12256,59582,76561197989744167,apEX
False,41.683838,166.06317,59583,76561197989744167,apEX
False,40.50728,157.70117,59584,76561197989744167,apEX
False,38.70038,146.73373,59585,76561197989744167,apEX
False,36.59958,135.30453,59586,76561197989744167,apEX
False,34.162323,123.24463,59587,76561197989744167,apEX
False,31.26297,110.42874,59588,76561197989744167,apEX
False,28.699722,99.96564,59589,76561197989744167,apEX
False,26.220581,90.59534,59590,76561197989744167,apEX
False,23.068878,79.753876,59591,76561197989744167,apEX
False,20.211761,71.013916,59592,76561197989744167,apEX
False,17.396164,63.618393,59593,76561197989744167,apEX
False,15.211258,58.533783,59594,76561197989744167,apEX
False,13.614471,54.96219,59595,76561197989744167,apEX
False,12.059906,51.600723,59596,76561197989744167,apEX
False,11.009338,49.205353,59597,76561197989744167,apEX
False,10.210754,47.56668,59598,76561197989744167,apEX
False,9.748657,46.768463,59599,76561197989744167,apEX
False,9.454422,46.390106,59600,76561197989744167,apEX
False,9.370651,46.348236,59601,76561197989744167,apEX
False,9.32843,46.348236,59602,76561197989744167,apEX
False,9.32843,46.348236,59603,76561197989744167,apEX
False,9.32843,46.348236,59604,76561197989744167,apEX
False,9.32843,46.348236,59605,76561197989744167,apEX
False,9.32843,46.348236,59606,76561197989744167,apEX
False,9.32843,46.348236,59607,76561197989744167,apEX
False,9.32843,46.348236,59608,76561197989744167,apEX
False,9.32843,46.348236,59609,76561197989744167,apEX
False,9.32843,46.348236,59610,76561197989744167,apEX
False,9.32843,46.348236,59611,76561197989744167,apEX
False,9.32843,46.348236,59612,76561197989744167,apEX
False,9.32843,46.348236,59613,76561197989744167,apEX
False,9.32843,46.348236,59614,76561197989744167,apEX
False,9.32843,46.348236,59615,76561197989744167,apEX
False,9.32843,46.348236,59616,76561197989744167,apEX
False,9.32843,46.348236,59617,76561197989744167,apEX
False,9.32843,46.348236,59618,76561197989744167,apEX
False,9.32843,46.348236,59619,76561197989744167,apEX
False,9.32843,46.348236,59620,76561197989744167,apEX
False,9.32843,46.348236,59621,76561197989744167,apEX
False,9.32843,46.348236,59622,76561197989744167,apEX
False,9.244308,46.348236,59623,76561197989744167,apEX
False,9.160538,46.348236,59624,76561197989744167,apEX
False,9.034195,46.432343,59625,76561197989744167,apEX
False,8.950424,46.64212,59626,76561197989744167,apEX
False,8.8663025,47.062347,59627,76561197989744167,apEX
False,8.782196,47.440674,59628,76561197989744167,apEX
False,8.69809,47.986908,59629,76561197989744167,apEX
False,8.656189,48.49124,59630,76561197989744167,apEX
False,8.614319,49.163483,59631,76561197989744167,apEX
False,8.5720825,49.919815,59632,76561197989744167,apEX
False,8.530197,50.676147,59633,76561197989744167,apEX
False,8.487976,51.34839,59634,76561197989744167,apEX
False,8.446075,52.02095,59635,76561197989744167,apEX
False,8.404205,52.945175,59636,76561197989744167,apEX
False,8.361969,53.86975,59637,76561197989744167,apEX
False,8.320084,54.710205,59638,76561197989744167,apEX
False,8.277863,55.718536,59639,76561197989744167,apEX
False,8.235962,56.55899,59640,76561197989744167,apEX
False,8.151855,57.651443,59641,76561197989744167,apEX
False,8.10997,58.61789,59642,76561197989744167,apEX
False,8.025848,59.8367,59643,76561197989744167,apEX
False,7.8998566,61.01326,59644,76561197989744167,apEX
False,7.815735,62.063477,59645,76561197989744167,apEX
False,7.689743,63.66028,59646,76561197989744167,apEX
False,7.6056213,64.83685,59647,76561197989744167,apEX
False,7.521515,66.01341,59648,76561197989744167,apEX
False,7.395508,67.400085,59649,76561197989744167,apEX
False,7.3114014,68.66077,59650,76561197989744167,apEX
False,7.269516,69.711334,59651,76561197989744167,apEX
False,7.2276306,70.84567,59652,76561197989744167,apEX
False,7.1853943,71.89624,59653,76561197989744167,apEX
False,7.1853943,72.694824,59654,76561197989744167,apEX
False,7.1853943,73.49304,59655,76561197989744167,apEX
False,7.2276306,74.24939,59656,76561197989744167,apEX
False,7.269516,74.75372,59657,76561197989744167,apEX
False,7.3114014,75.25806,59658,76561197989744167,apEX
False,7.3536377,75.51007,59659,76561197989744167,apEX
False,7.3536377,75.720184,59660,76561197989744167,apEX
False,7.3536377,75.846176,59661,76561197989744167,apEX
False,7.3536377,75.8884,59662,76561197989744167,apEX
False,7.3536377,75.8884,59663,76561197989744167,apEX
False,7.3114014,75.9303,59664,76561197989744167,apEX
False,7.269516,75.9303,59665,76561197989744167,apEX
False,7.2276306,75.97217,59666,76561197989744167,apEX
False,7.1853943,75.97217,59667,76561197989744167,apEX
False,7.143524,75.97217,59668,76561197989744167,apEX
False,7.143524,75.97217,59669,76561197989744167,apEX
False,7.143524,75.97217,59670,76561197989744167,apEX
False,7.143524,75.97217,59671,76561197989744167,apEX
False,7.143524,75.97217,59672,76561197989744167,apEX
False,7.143524,75.97217,59673,76561197989744167,apEX
False,7.143524,75.97217,59674,76561197989744167,apEX
False,7.143524,75.97217,59675,76561197989744167,apEX
False,7.143524,75.97217,59676,76561197989744167,apEX
False,7.143524,75.97217,59677,76561197989744167,apEX
False,7.143524,75.97217,59678,76561197989744167,apEX
False,7.143524,75.97217,59679,76561197989744167,apEX
False,7.143524,75.97217,59680,76561197989744167,apEX
False,7.143524,75.97217,59681,76561197989744167,apEX
False,7.143524,75.97217,59682,76561197989744167,apEX
False,7.143524,75.97217,59683,76561197989744167,apEX
False,7.143524,75.97217,59684,76561197989744167,apEX
False,7.143524,75.97217,59685,76561197989744167,apEX
False,7.143524,75.97217,59686,76561197989744167,apEX
False,7.143524,75.97217,59687,76561197989744167,apEX
False,7.143524,75.97217,59688,76561197989744167,apEX
False,7.143524,75.97217,59689,76561197989744167,apEX
False,7.143524,75.97217,59690,76561197989744167,apEX
