BACK,RIGHT,FORWARD,LEFT,tick,steamid,name
False,False,False,False,46781,76561198134401925,YEKINDAR
False,False,False,False,46782,76561198134401925,YEKINDAR
False,False,False,False,46783,76561198134401925,YEKINDAR
False,False,False,False,46784,76561198134401925,YEKINDAR
False,False,False,False,46785,76561198134401925,YEKINDAR
False,False,False,False,46786,76561198134401925,YEKINDAR
False,False,False,False,46787,76561198134401925,YEKINDAR
False,False,False,False,46788,76561198134401925,YEKINDAR
False,False,False,False,46789,76561198134401925,YEKINDAR
False,False,False,False,46790,76561198134401925,YEKINDAR
False,False,False,False,46791,76561198134401925,YEKINDAR
False,False,False,False,46792,76561198134401925,YEKINDAR
False,False,False,False,46793,76561198134401925,YEKINDAR
False,False,False,False,46794,76561198134401925,YEKINDAR
False,False,False,False,46795,76561198134401925,YEKINDAR
False,False,False,False,46796,76561198134401925,YEKINDAR
False,False,False,False,46797,76561198134401925,YEKINDAR
False,False,False,False,46798,76561198134401925,YEKINDAR
False,False,False,False,46799,76561198134401925,YEKINDAR
False,False,False,False,46800,76561198134401925,YEKINDAR
False,False,False,False,46801,76561198134401925,YEKINDAR
False,False,False,False,46802,76561198134401925,YEKINDAR
False,False,False,False,46803,76561198134401925,YEKINDAR
False,False,False,False,46804,76561198134401925,YEKINDAR
False,False,False,False,46805,76561198134401925,YEKINDAR
False,False,False,False,46806,76561198134401925,YEKINDAR
False,False,False,False,46807,76561198134401925,YEKINDAR
False,False,False,False,46808,76561198134401925,YEKINDAR
False,False,False,False,46809,76561198134401925,YEKINDAR
False,False,False,False,46810,76561198134401925,YEKINDAR
False,False,False,False,46811,76561198134401925,YEKINDAR
False,False,False,False,46812,76561198134401925,YEKINDAR
False,False,False,False,46813,76561198134401925,YEKINDAR
False,False,False,False,46814,76561198134401925,YEKINDAR
False,False,False,False,46815,76561198134401925,YEKINDAR
False,False,False,False,46816,76561198134401925,YEKINDAR
False,False,False,False,46817,76561198134401925,YEKINDAR
False,False,False,False,46818,76561198134401925,YEKINDAR
False,False,False,False,46819,76561198134401925,YEKINDAR
False,False,False,False,46820,76561198134401925,YEKINDAR
False,False,False,False,46821,76561198134401925,YEKINDAR
False,False,False,False,46822,76561198134401925,YEKINDAR
False,False,False,False,46823,76561198134401925,YEKINDAR
False,False,False,False,46824,76561198134401925,YEKINDAR
False,False,False,False,46825,76561198134401925,YEKINDAR
False,False,False,False,46826,76561198134401925,YEKINDAR
False,False,False,False,46827,76561198134401925,YEKINDAR
False,False,False,False,46828,76561198134401925,YEKINDAR
False,False,False,False,46829,76561198134401925,YEKINDAR
False,False,False,False,46830,76561198134401925,YEKINDAR
False,False,False,False,46831,76561198134401925,YEKINDAR
False,False,False,False,46832,76561198134401925,YEKINDAR
False,False,False,False,46833,76561198134401925,YEKINDAR
False,False,False,False,46834,76561198134401925,YEKINDAR
False,False,False,False,46835,76561198134401925,YEKINDAR
False,False,False,False,46836,76561198134401925,YEKINDAR
False,False,False,False,46837,76561198134401925,YEKINDAR
False,False,False,False,46838,76561198134401925,YEKINDAR
False,False,False,False,46839,76561198134401925,YEKINDAR
False,False,False,False,46840,76561198134401925,YEKINDAR
False,False,False,False,46841,76561198134401925,YEKINDAR
False,False,False,False,46842,76561198134401925,YEKINDAR
False,False,False,False,46843,76561198134401925,YEKINDAR
False,False,False,False,46844,76561198134401925,YEKINDAR
False,False,False,False,46845,76561198134401925,YEKINDAR
False,False,False,False,46846,76561198134401925,YEKINDAR
False,False,False,False,46847,76561198134401925,YEKINDAR
False,False,False,False,46848,76561198134401925,YEKINDAR
False,False,False,False,46849,76561198134401925,YEKINDAR
False,False,False,False,46850,76561198134401925,YEKINDAR
False,False,False,False,46851,76561198134401925,YEKINDAR
False,False,False,False,46852,76561198134401925,YEKINDAR
False,False,False,False,46853,76561198134401925,YEKINDAR
False,False,False,False,46854,76561198134401925,YEKINDAR
False,False,False,False,46855,76561198134401925,YEKINDAR
False,False,False,False,46856,76561198134401925,YEKINDAR
False,False,False,False,46857,76561198134401925,YEKINDAR
False,False,False,False,46858,76561198134401925,YEKINDAR
False,False,False,False,46859,76561198134401925,YEKINDAR
False,False,False,False,46860,76561198134401925,YEKINDAR
False,False,False,False,46861,76561198134401925,YEKINDAR
False,False,False,False,46862,76561198134401925,YEKINDAR
False,False,False,False,46863,76561198134401925,YEKINDAR
False,False,False,False,46864,76561198134401925,YEKINDAR
False,False,False,False,46865,76561198134401925,YEKINDAR
False,False,False,False,46866,76561198134401925,YEKINDAR
False,False,False,False,46867,76561198134401925,YEKINDAR
False,False,False,False,46868,76561198134401925,YEKINDAR
False,False,False,False,46869,76561198134401925,YEKINDAR
False,False,False,False,46870,76561198134401925,YEKINDAR
False,False,False,False,46871,76561198134401925,YEKINDAR
False,False,False,False,46872,76561198134401925,YEKINDAR
False,False,False,False,46873,76561198134401925,YEKINDAR
False,False,False,False,46874,76561198134401925,YEKINDAR
False,False,False,False,46875,76561198134401925,YEKINDAR
False,False,False,False,46876,76561198134401925,YEKINDAR
False,False,False,False,46877,76561198134401925,YEKINDAR
False,False,False,False,46878,76561198134401925,YEKINDAR
False,False,False,False,46879,76561198134401925,YEKINDAR
False,False,False,False,46880,76561198134401925,YEKINDAR
False,False,False,False,46881,76561198134401925,YEKINDAR
False,False,False,False,46882,76561198134401925,YEKINDAR
False,False,False,False,46883,76561198134401925,YEKINDAR
False,False,False,False,46884,76561198134401925,YEKINDAR
False,False,False,False,46885,76561198134401925,YEKINDAR
False,False,False,False,46886,76561198134401925,YEKINDAR
False,False,False,False,46887,76561198134401925,YEKINDAR
False,False,False,False,46888,76561198134401925,YEKINDAR
False,False,False,False,46889,76561198134401925,YEKINDAR
False,False,True,False,46890,76561198134401925,YEKINDAR
False,False,True,False,46891,76561198134401925,YEKINDAR
False,False,True,False,46892,76561198134401925,YEKINDAR
False,False,True,False,46893,76561198134401925,YEKINDAR
False,False,True,False,46894,76561198134401925,YEKINDAR
False,False,True,False,46895,76561198134401925,YEKINDAR
False,False,False,False,46896,76561198134401925,YEKINDAR
False,False,False,False,46897,76561198134401925,YEKINDAR
False,False,False,False,46898,76561198134401925,YEKINDAR
False,False,False,False,46899,76561198134401925,YEKINDAR
False,False,False,False,46900,76561198134401925,YEKINDAR
False,False,False,False,46901,76561198134401925,YEKINDAR
False,False,False,False,46902,76561198134401925,YEKINDAR
False,False,False,False,46903,76561198134401925,YEKINDAR
False,False,False,False,46904,76561198134401925,YEKINDAR
False,False,False,False,46905,76561198134401925,YEKINDAR
False,False,False,False,46906,76561198134401925,YEKINDAR
False,False,False,False,46907,76561198134401925,YEKINDAR
False,False,False,False,46908,76561198134401925,YEKINDAR
False,False,False,False,46909,76561198134401925,YEKINDAR
False,False,False,False,46910,76561198134401925,YEKINDAR
False,False,False,False,46911,76561198134401925,YEKINDAR
False,False,False,False,46912,76561198134401925,YEKINDAR
False,True,False,False,46913,76561198134401925,YEKINDAR
False,True,False,False,46914,76561198134401925,YEKINDAR
False,True,False,False,46915,76561198134401925,YEKINDAR
False,True,False,False,46916,76561198134401925,YEKINDAR
False,True,False,False,46917,76561198134401925,YEKINDAR
False,True,False,False,46918,76561198134401925,YEKINDAR
False,True,True,False,46919,76561198134401925,YEKINDAR
False,True,True,False,46920,76561198134401925,YEKINDAR
False,True,True,False,46921,76561198134401925,YEKINDAR
False,True,True,False,46922,76561198134401925,YEKINDAR
False,True,True,False,46923,76561198134401925,YEKINDAR
