FIRE,pitch,yaw,tick,steamid,name
False,-4.197464,25.77359,119807,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119808,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119809,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119810,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119811,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119812,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119813,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119814,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119815,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119816,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119817,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119818,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119819,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119820,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119821,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119822,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119823,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119824,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119825,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119826,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119827,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119828,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119829,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119830,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119831,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119832,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119833,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119834,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119835,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119836,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119837,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119838,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119839,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119840,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119841,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119842,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119843,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119844,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119845,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119846,76561198134401925,YEKINDAR
False,-4.197464,25.77359,119847,76561198134401925,YEKINDAR
