FIRE,pitch,yaw,tick,steamid,name
False,-1.5047913,-1.6606445,119807,76561197960690195,FalleN
False,-1.5047913,-1.70047,119808,76561197960690195,FalleN
False,-1.5047913,-1.7794495,119809,76561197960690195,FalleN
False,-1.5047913,-1.8192749,119810,76561197960690195,FalleN
False,-1.5047913,-1.9380493,119811,76561197960690195,FalleN
False,-1.5047913,-1.9775391,119812,76561197960690195,FalleN
False,-1.5047913,-2.0170288,119813,76561197960690195,FalleN
False,-1.5047913,-2.0170288,119814,76561197960690195,FalleN
False,-1.5047913,-2.0170288,119815,76561197960690195,FalleN
False,-1.5047913,-2.0170288,119816,76561197960690195,FalleN
False,-1.5047913,-2.0170288,119817,76561197960690195,FalleN
False,-1.5047913,-2.0170288,119818,76561197960690195,FalleN
False,-1.5047913,-2.0170288,119819,76561197960690195,FalleN
False,-1.5047913,-2.0170288,119820,76561197960690195,FalleN
False,-1.5047913,-2.0170288,119821,76561197960690195,FalleN
False,-1.5047913,-2.0170288,119822,76561197960690195,FalleN
False,-1.5047913,-2.0170288,119823,76561197960690195,FalleN
False,-1.5047913,-2.0170288,119824,76561197960690195,FalleN
False,-1.5047913,-2.0170288,119825,76561197960690195,FalleN
False,-1.5047913,-2.0170288,119826,76561197960690195,FalleN
False,-1.5047913,-2.0170288,119827,76561197960690195,FalleN
False,-1.5047913,-2.0170288,119828,76561197960690195,FalleN
False,-1.5047913,-2.0170288,119829,76561197960690195,FalleN
False,-1.5047913,-1.9775391,119830,76561197960690195,FalleN
False,-1.5047913,-1.8982239,119831,76561197960690195,FalleN
False,-1.5047913,-1.7794495,119832,76561197960690195,FalleN
False,-1.5047913,-1.6606445,119833,76561197960690195,FalleN
False,-1.5047913,-1.5816956,119834,76561197960690195,FalleN
False,-1.4653015,-1.5418701,119835,76561197960690195,FalleN
False,-1.4653015,-1.5023804,119836,76561197960690195,FalleN
False,-1.4653015,-1.5023804,119837,76561197960690195,FalleN
False,-1.4653015,-1.5023804,119838,76561197960690195,FalleN
False,-1.4653015,-1.5023804,119839,76561197960690195,FalleN
False,-1.4653015,-1.5023804,119840,76561197960690195,FalleN
False,-1.4653015,-1.5023804,119841,76561197960690195,FalleN
False,-1.4653015,-1.5023804,119842,76561197960690195,FalleN
False,-1.4653015,-1.5023804,119843,76561197960690195,FalleN
False,-1.4653015,-1.5023804,119844,76561197960690195,FalleN
False,-1.4653015,-1.5418701,119845,76561197960690195,FalleN
False,-1.4653015,-1.5418701,119846,76561197960690195,FalleN
False,-1.4653015,-1.5816956,119847,76561197960690195,FalleN
False,-1.4653015,-1.6606445,119848,76561197960690195,FalleN
False,-1.4653015,-1.7399597,119849,76561197960690195,FalleN
False,-1.4653015,-1.7794495,119850,76561197960690195,FalleN
False,-1.4653015,-1.8192749,119851,76561197960690195,FalleN
False,-1.4653015,-1.8587494,119852,76561197960690195,FalleN
False,-1.4653015,-1.8587494,119853,76561197960690195,FalleN
False,-1.4653015,-1.8587494,119854,76561197960690195,FalleN
False,-1.4653015,-1.8587494,119855,76561197960690195,FalleN
False,-1.4653015,-1.8587494,119856,76561197960690195,FalleN
False,-1.4653015,-1.8587494,119857,76561197960690195,FalleN
False,-1.4653015,-1.8587494,119858,76561197960690195,FalleN
False,-1.4653015,-1.8587494,119859,76561197960690195,FalleN
False,-1.4653015,-1.8587494,119860,76561197960690195,FalleN
False,-1.4653015,-1.8587494,119861,76561197960690195,FalleN
False,-1.4653015,-1.8587494,119862,76561197960690195,FalleN
False,-1.4653015,-1.8587494,119863,76561197960690195,FalleN
False,-1.4653015,-1.8587494,119864,76561197960690195,FalleN
False,-1.4653015,-1.8587494,119865,76561197960690195,FalleN
False,-1.4653015,-1.8587494,119866,76561197960690195,FalleN
False,-1.4653015,-1.8587494,119867,76561197960690195,FalleN
False,-1.4653015,-1.8587494,119868,76561197960690195,FalleN
False,-1.4653015,-1.8587494,119869,76561197960690195,FalleN
False,-1.4653015,-1.8192749,119870,76561197960690195,FalleN
False,-1.4653015,-1.8192749,119871,76561197960690195,FalleN
False,-1.4653015,-1.8192749,119872,76561197960690195,FalleN
False,-1.4653015,-1.8192749,119873,76561197960690195,FalleN
False,-1.4653015,-1.8192749,119874,76561197960690195,FalleN
False,-1.4653015,-1.8192749,119875,76561197960690195,FalleN
False,-1.4653015,-1.8192749,119876,76561197960690195,FalleN
False,-1.4653015,-1.8192749,119877,76561197960690195,FalleN
False,-1.4653015,-1.8192749,119878,76561197960690195,FalleN
False,-1.4653015,-1.8192749,119879,76561197960690195,FalleN
False,-1.4653015,-1.8192749,119880,76561197960690195,FalleN
False,-1.4653015,-1.8192749,119881,76561197960690195,FalleN
False,-1.4653015,-1.8192749,119882,76561197960690195,FalleN
False,-1.4653015,-1.8192749,119883,76561197960690195,FalleN
False,-1.5047913,-1.8587494,119884,76561197960690195,FalleN
False,-1.5047913,-1.8982239,119885,76561197960690195,FalleN
False,-1.5047913,-1.9380493,119886,76561197960690195,FalleN
False,-1.5047913,-1.9775391,119887,76561197960690195,FalleN
False,-1.5047913,-2.0170288,119888,76561197960690195,FalleN
False,-1.5047913,-2.0568542,119889,76561197960690195,FalleN
False,-1.5047913,-2.0568542,119890,76561197960690195,FalleN
False,-1.5047913,-2.0568542,119891,76561197960690195,FalleN
False,-1.5047913,-2.0568542,119892,76561197960690195,FalleN
False,-1.5047913,-2.0568542,119893,76561197960690195,FalleN
False,-1.5047913,-2.0568542,119894,76561197960690195,FalleN
False,-1.5047913,-2.0568542,119895,76561197960690195,FalleN
False,-1.5047913,-2.0568542,119896,76561197960690195,FalleN
False,-1.5047913,-2.0568542,119897,76561197960690195,FalleN
False,-1.5047913,-2.0568542,119898,76561197960690195,FalleN
False,-1.5047913,-2.0568542,119899,76561197960690195,FalleN
False,-1.5047913,-2.0568542,119900,76561197960690195,FalleN
False,-1.5047913,-2.0568542,119901,76561197960690195,FalleN
False,-1.5047913,-2.0568542,119902,76561197960690195,FalleN
False,-1.5047913,-2.0170288,119903,76561197960690195,FalleN
False,-1.5047913,-1.9775391,119904,76561197960690195,FalleN
False,-1.5047913,-1.9380493,119905,76561197960690195,FalleN
False,-1.5047913,-1.8982239,119906,76561197960690195,FalleN
False,-1.4653015,-1.8982239,119907,76561197960690195,FalleN
False,-1.4653015,-1.8982239,119908,76561197960690195,FalleN
False,-1.4653015,-1.8982239,119909,76561197960690195,FalleN
False,-1.4653015,-1.8982239,119910,76561197960690195,FalleN
False,-1.4653015,-1.8982239,119911,76561197960690195,FalleN
False,-1.4653015,-1.8982239,119912,76561197960690195,FalleN
False,-1.4653015,-1.8982239,119913,76561197960690195,FalleN
False,-1.4653015,-1.8982239,119914,76561197960690195,FalleN
False,-1.4653015,-1.8982239,119915,76561197960690195,FalleN
False,-1.4653015,-1.8982239,119916,76561197960690195,FalleN
False,-1.4653015,-1.8982239,119917,76561197960690195,FalleN
False,-1.4653015,-1.8982239,119918,76561197960690195,FalleN
False,-1.4653015,-1.8982239,119919,76561197960690195,FalleN
False,-1.4653015,-1.8982239,119920,76561197960690195,FalleN
False,-1.4653015,-1.8982239,119921,76561197960690195,FalleN
False,-1.4653015,-1.8982239,119922,76561197960690195,FalleN
False,-1.4653015,-1.8982239,119923,76561197960690195,FalleN
False,-1.4653015,-1.9380493,119924,76561197960690195,FalleN
False,-1.4653015,-1.9380493,119925,76561197960690195,FalleN
False,-1.4653015,-1.9775391,119926,76561197960690195,FalleN
False,-1.4653015,-1.9775391,119927,76561197960690195,FalleN
False,-1.4653015,-1.9775391,119928,76561197960690195,FalleN
False,-1.4653015,-2.0170288,119929,76561197960690195,FalleN
False,-1.4653015,-2.0170288,119930,76561197960690195,FalleN
False,-1.4258118,-2.0170288,119931,76561197960690195,FalleN
False,-1.4258118,-2.0170288,119932,76561197960690195,FalleN
False,-1.4258118,-2.0568542,119933,76561197960690195,FalleN
False,-1.4258118,-2.0568542,119934,76561197960690195,FalleN
False,-1.4258118,-2.0568542,119935,76561197960690195,FalleN
False,-1.4258118,-2.0963287,119936,76561197960690195,FalleN
False,-1.4258118,-2.0963287,119937,76561197960690195,FalleN
False,-1.4258118,-2.0963287,119938,76561197960690195,FalleN
False,-1.4258118,-2.1358032,119939,76561197960690195,FalleN
False,-1.4258118,-2.1358032,119940,76561197960690195,FalleN
False,-1.4258118,-2.1358032,119941,76561197960690195,FalleN
False,-1.4258118,-2.1358032,119942,76561197960690195,FalleN
False,-1.4258118,-2.1358032,119943,76561197960690195,FalleN
False,-1.4258118,-2.1358032,119944,76561197960690195,FalleN
False,-1.3859863,-2.1756287,119945,76561197960690195,FalleN
False,-1.3859863,-2.1756287,119946,76561197960690195,FalleN
False,-1.3859863,-2.1756287,119947,76561197960690195,FalleN
False,-1.3859863,-2.1756287,119948,76561197960690195,FalleN
False,-1.3859863,-2.1756287,119949,76561197960690195,FalleN
False,-1.3859863,-2.1756287,119950,76561197960690195,FalleN
False,-1.3465118,-2.1756287,119951,76561197960690195,FalleN
False,-1.2277222,-2.2151184,119952,76561197960690195,FalleN
False,-1.0296326,-2.2151184,119953,76561197960690195,FalleN
False,-0.7525635,-2.3733826,119954,76561197960690195,FalleN
False,-0.43566895,-2.690277,119955,76561197960690195,FalleN
False,0.11878967,-3.4428406,119956,76561197960690195,FalleN
False,0.7522278,-4.551422,119957,76561197960690195,FalleN
False,1.5047913,-6.175003,119958,76561197960690195,FalleN
False,2.415619,-8.274078,119959,76561197960690195,FalleN
False,3.3659363,-10.7686615,119960,76561197960690195,FalleN
False,4.197464,-12.9865265,119961,76561197960690195,FalleN
False,5.3853607,-15.916779,119962,76561197960690195,FalleN
False,6.533783,-18.965836,119963,76561197960690195,FalleN
False,7.7220154,-21.975403,119964,76561197960690195,FalleN
False,8.593018,-24.312057,119965,76561197960690195,FalleN
False,9.345581,-26.569061,119966,76561197960690195,FalleN
False,9.979019,-28.667786,119967,76561197960690195,FalleN
False,10.533478,-30.72705,119968,76561197960690195,FalleN
False,10.889862,-32.311127,119969,76561197960690195,FalleN
False,11.325531,-34.132812,119970,76561197960690195,FalleN
False,11.642426,-35.75638,119971,76561197960690195,FalleN
False,11.880005,-37.26117,119972,76561197960690195,FalleN
False,11.958954,-38.56784,119973,76561197960690195,FalleN
False,11.998779,-39.75609,119974,76561197960690195,FalleN
False,11.998779,-40.66658,119975,76561197960690195,FalleN
False,11.880005,-41.577423,119976,76561197960690195,FalleN
False,11.7213745,-42.409286,119977,76561197960690195,FalleN
False,11.56311,-43.042725,119978,76561197960690195,FalleN
False,11.444321,-43.478394,119979,76561197960690195,FalleN
False,11.325531,-43.636658,119980,76561197960690195,FalleN
