BACK,RIGHT,FORWARD,LEFT,tick,steamid,name
False,True,True,False,74350,76561197991272318,ropz
False,True,True,False,74351,76561197991272318,ropz
False,True,True,False,74352,76561197991272318,ropz
False,True,True,False,74353,76561197991272318,ropz
False,False,True,False,74354,76561197991272318,ropz
False,False,True,False,74355,76561197991272318,ropz
False,False,True,False,74356,76561197991272318,ropz
False,False,True,False,74357,76561197991272318,ropz
False,False,True,False,74358,76561197991272318,ropz
False,False,True,False,74359,76561197991272318,ropz
False,False,True,False,74360,76561197991272318,ropz
False,False,True,False,74361,76561197991272318,ropz
False,False,True,False,74362,76561197991272318,ropz
False,True,True,False,74363,76561197991272318,ropz
False,True,True,False,74364,76561197991272318,ropz
False,True,True,False,74365,76561197991272318,ropz
False,True,True,False,74366,76561197991272318,ropz
False,True,True,False,74367,76561197991272318,ropz
False,True,True,False,74368,76561197991272318,ropz
False,True,True,False,74369,76561197991272318,ropz
False,True,True,False,74370,76561197991272318,ropz
False,True,True,False,74371,76561197991272318,ropz
False,True,True,False,74372,76561197991272318,ropz
False,True,True,False,74373,76561197991272318,ropz
False,True,True,False,74374,76561197991272318,ropz
False,True,True,False,74375,76561197991272318,ropz
False,True,True,False,74376,76561197991272318,ropz
False,True,True,False,74377,76561197991272318,ropz
False,True,False,False,74378,76561197991272318,ropz
False,True,False,False,74379,76561197991272318,ropz
False,True,False,False,74380,76561197991272318,ropz
False,True,False,False,74381,76561197991272318,ropz
False,True,False,False,74382,76561197991272318,ropz
False,True,False,False,74383,76561197991272318,ropz
False,True,False,False,74384,76561197991272318,ropz
False,True,True,False,74385,76561197991272318,ropz
False,True,True,False,74386,76561197991272318,ropz
False,True,True,False,74387,76561197991272318,ropz
False,True,True,False,74388,76561197991272318,ropz
False,True,True,False,74389,76561197991272318,ropz
False,True,True,False,74390,76561197991272318,ropz
False,True,True,False,74391,76561197991272318,ropz
False,True,True,False,74392,76561197991272318,ropz
False,True,True,False,74393,76561197991272318,ropz
False,True,True,False,74394,76561197991272318,ropz
False,True,True,False,74395,76561197991272318,ropz
False,True,True,False,74396,76561197991272318,ropz
False,True,True,False,74397,76561197991272318,ropz
False,True,True,False,74398,76561197991272318,ropz
False,True,True,False,74399,76561197991272318,ropz
False,True,True,False,74400,76561197991272318,ropz
False,True,True,False,74401,76561197991272318,ropz
False,True,True,False,74402,76561197991272318,ropz
False,True,True,False,74403,76561197991272318,ropz
