BACK,RIGHT,FORWARD,LEFT,tick,steamid,name
True,False,False,True,116074,76561198113666193,ZywOo
True,False,False,True,116075,76561198113666193,ZywOo
True,False,False,True,116076,76561198113666193,ZywOo
True,False,False,True,116077,76561198113666193,ZywOo
True,False,False,True,116078,76561198113666193,ZywOo
True,False,False,True,116079,76561198113666193,ZywOo
True,False,False,True,116080,76561198113666193,ZywOo
True,False,False,True,116081,76561198113666193,ZywOo
True,False,False,True,116082,76561198113666193,ZywOo
True,False,False,True,116083,76561198113666193,ZywOo
True,False,False,True,116084,76561198113666193,ZywOo
False,False,False,True,116085,76561198113666193,ZywOo
False,False,False,True,116086,76561198113666193,ZywOo
False,False,False,True,116087,76561198113666193,ZywOo
False,False,False,True,116088,76561198113666193,ZywOo
False,False,False,True,116089,76561198113666193,ZywOo
False,False,False,True,116090,76561198113666193,ZywOo
False,False,False,True,116091,76561198113666193,ZywOo
False,False,False,True,116092,76561198113666193,ZywOo
False,False,False,True,116093,76561198113666193,ZywOo
False,False,False,True,116094,76561198113666193,ZywOo
False,False,False,True,116095,76561198113666193,ZywOo
False,False,True,True,116096,76561198113666193,ZywOo
False,False,True,True,116097,76561198113666193,ZywOo
False,False,True,True,116098,76561198113666193,ZywOo
False,False,True,True,116099,76561198113666193,ZywOo
False,False,True,True,116100,76561198113666193,ZywOo
False,False,True,True,116101,76561198113666193,ZywOo
False,False,True,True,116102,76561198113666193,ZywOo
False,False,True,True,116103,76561198113666193,ZywOo
False,False,True,False,116104,76561198113666193,ZywOo
False,False,True,False,116105,76561198113666193,ZywOo
False,False,True,False,116106,76561198113666193,ZywOo
False,False,True,False,116107,76561198113666193,ZywOo
False,False,True,False,116108,76561198113666193,ZywOo
False,False,True,False,116109,76561198113666193,ZywOo
False,False,True,False,116110,76561198113666193,ZywOo
False,False,True,False,116111,76561198113666193,ZywOo
False,False,True,False,116112,76561198113666193,ZywOo
False,False,True,False,116113,76561198113666193,ZywOo
False,False,True,False,116114,76561198113666193,ZywOo
False,False,True,False,116115,76561198113666193,ZywOo
False,False,True,False,116116,76561198113666193,ZywOo
False,False,True,False,116117,76561198113666193,ZywOo
False,False,True,False,116118,76561198113666193,ZywOo
False,False,True,False,116119,76561198113666193,ZywOo
False,False,True,True,116120,76561198113666193,ZywOo
False,False,True,True,116121,76561198113666193,ZywOo
False,False,True,True,116122,76561198113666193,ZywOo
False,False,True,True,116123,76561198113666193,ZywOo
False,False,True,True,116124,76561198113666193,ZywOo
False,False,True,True,116125,76561198113666193,ZywOo
False,False,True,True,116126,76561198113666193,ZywOo
False,False,True,False,116127,76561198113666193,ZywOo
False,False,True,False,116128,76561198113666193,ZywOo
False,False,True,False,116129,76561198113666193,ZywOo
False,False,True,False,116130,76561198113666193,ZywOo
False,False,True,False,116131,76561198113666193,ZywOo
False,False,True,False,116132,76561198113666193,ZywOo
False,False,True,False,116133,76561198113666193,ZywOo
False,False,True,False,116134,76561198113666193,ZywOo
False,False,True,False,116135,76561198113666193,ZywOo
False,False,True,False,116136,76561198113666193,ZywOo
False,False,True,False,116137,76561198113666193,ZywOo
False,False,False,False,116138,76561198113666193,ZywOo
False,False,False,False,116139,76561198113666193,ZywOo
False,False,False,False,116140,76561198113666193,ZywOo
False,False,False,False,116141,76561198113666193,ZywOo
False,False,False,False,116142,76561198113666193,ZywOo
False,False,False,False,116143,76561198113666193,ZywOo
False,False,False,False,116144,76561198113666193,ZywOo
True,False,False,False,116145,76561198113666193,ZywOo
True,False,False,False,116146,76561198113666193,ZywOo
True,False,False,False,116147,76561198113666193,ZywOo
True,False,False,False,116148,76561198113666193,ZywOo
True,False,False,False,116149,76561198113666193,ZywOo
True,False,False,False,116150,76561198113666193,ZywOo
True,False,False,False,116151,76561198113666193,ZywOo
True,False,False,False,116152,76561198113666193,ZywOo
True,False,False,False,116153,76561198113666193,ZywOo
True,False,False,False,116154,76561198113666193,ZywOo
True,False,False,False,116155,76561198113666193,ZywOo
True,False,False,False,116156,76561198113666193,ZywOo
True,False,False,False,116157,76561198113666193,ZywOo
True,False,False,False,116158,76561198113666193,ZywOo
True,False,False,False,116159,76561198113666193,ZywOo
True,False,False,False,116160,76561198113666193,ZywOo
True,True,False,False,116161,76561198113666193,ZywOo
True,True,False,False,116162,76561198113666193,ZywOo
True,True,False,False,116163,76561198113666193,ZywOo
True,True,False,False,116164,76561198113666193,ZywOo
False,True,False,False,116165,76561198113666193,ZywOo
False,True,False,False,116166,76561198113666193,ZywOo
False,True,False,False,116167,76561198113666193,ZywOo
False,True,False,False,116168,76561198113666193,ZywOo
False,True,False,False,116169,76561198113666193,ZywOo
False,True,False,False,116170,76561198113666193,ZywOo
True,True,False,False,116171,76561198113666193,ZywOo
True,True,False,False,116172,76561198113666193,ZywOo
True,True,False,False,116173,76561198113666193,ZywOo
True,True,False,False,116174,76561198113666193,ZywOo
True,True,False,False,116175,76561198113666193,ZywOo
True,True,False,False,116176,76561198113666193,ZywOo
True,True,False,False,116177,76561198113666193,ZywOo
True,True,False,False,116178,76561198113666193,ZywOo
True,True,False,False,116179,76561198113666193,ZywOo
True,True,False,False,116180,76561198113666193,ZywOo
True,True,False,False,116181,76561198113666193,ZywOo
True,False,False,False,116182,76561198113666193,ZywOo
True,False,False,False,116183,76561198113666193,ZywOo
True,False,False,False,116184,76561198113666193,ZywOo
True,False,False,False,116185,76561198113666193,ZywOo
True,False,False,False,116186,76561198113666193,ZywOo
True,False,False,False,116187,76561198113666193,ZywOo
True,False,False,False,116188,76561198113666193,ZywOo
True,False,False,False,116189,76561198113666193,ZywOo
True,True,False,False,116190,76561198113666193,ZywOo
True,True,False,False,116191,76561198113666193,ZywOo
True,True,False,False,116192,76561198113666193,ZywOo
True,True,False,False,116193,76561198113666193,ZywOo
True,True,False,False,116194,76561198113666193,ZywOo
True,True,False,False,116195,76561198113666193,ZywOo
True,True,False,False,116196,76561198113666193,ZywOo
True,False,False,False,116197,76561198113666193,ZywOo
True,False,False,False,116198,76561198113666193,ZywOo
True,False,False,False,116199,76561198113666193,ZywOo
True,False,False,False,116200,76561198113666193,ZywOo
True,False,False,False,116201,76561198113666193,ZywOo
True,False,False,False,116202,76561198113666193,ZywOo
True,False,False,False,116203,76561198113666193,ZywOo
True,True,False,False,116204,76561198113666193,ZywOo
True,True,False,False,116205,76561198113666193,ZywOo
True,True,False,False,116206,76561198113666193,ZywOo
True,True,False,False,116207,76561198113666193,ZywOo
True,True,False,False,116208,76561198113666193,ZywOo
True,True,False,False,116209,76561198113666193,ZywOo
True,True,False,False,116210,76561198113666193,ZywOo
True,True,False,False,116211,76561198113666193,ZywOo
True,True,False,False,116212,76561198113666193,ZywOo
False,True,False,False,116213,76561198113666193,ZywOo
False,True,False,False,116214,76561198113666193,ZywOo
False,True,False,False,116215,76561198113666193,ZywOo
False,True,False,False,116216,76561198113666193,ZywOo
False,True,False,False,116217,76561198113666193,ZywOo
False,True,False,False,116218,76561198113666193,ZywOo
False,True,True,False,116219,76561198113666193,ZywOo
False,True,True,False,116220,76561198113666193,ZywOo
False,True,True,False,116221,76561198113666193,ZywOo
False,False,True,False,116222,76561198113666193,ZywOo
False,False,True,False,116223,76561198113666193,ZywOo
False,False,True,False,116224,76561198113666193,ZywOo
False,False,True,False,116225,76561198113666193,ZywOo
False,False,True,False,116226,76561198113666193,ZywOo
False,False,True,False,116227,76561198113666193,ZywOo
False,False,True,False,116228,76561198113666193,ZywOo
False,False,True,False,116229,76561198113666193,ZywOo
False,False,True,False,116230,76561198113666193,ZywOo
False,False,True,False,116231,76561198113666193,ZywOo
False,False,True,False,116232,76561198113666193,ZywOo
False,False,True,False,116233,76561198113666193,ZywOo
False,False,True,False,116234,76561198113666193,ZywOo
False,False,True,False,116235,76561198113666193,ZywOo
False,False,True,False,116236,76561198113666193,ZywOo
False,False,True,False,116237,76561198113666193,ZywOo
False,False,True,False,116238,76561198113666193,ZywOo
False,False,True,False,116239,76561198113666193,ZywOo
False,False,True,False,116240,76561198113666193,ZywOo
False,False,True,False,116241,76561198113666193,ZywOo
False,False,True,False,116242,76561198113666193,ZywOo
False,False,True,False,116243,76561198113666193,ZywOo
False,False,True,False,116244,76561198113666193,ZywOo
False,False,True,False,116245,76561198113666193,ZywOo
False,False,True,False,116246,76561198113666193,ZywOo
False,False,True,False,116247,76561198113666193,ZywOo
False,False,True,False,116248,76561198113666193,ZywOo
False,False,True,False,116249,76561198113666193,ZywOo
False,False,True,False,116250,76561198113666193,ZywOo
False,False,True,False,116251,76561198113666193,ZywOo
False,False,True,False,116252,76561198113666193,ZywOo
False,False,True,False,116253,76561198113666193,ZywOo
False,False,True,False,116254,76561198113666193,ZywOo
False,False,True,False,116255,76561198113666193,ZywOo
False,False,True,False,116256,76561198113666193,ZywOo
False,False,True,False,116257,76561198113666193,ZywOo
False,False,True,False,116258,76561198113666193,ZywOo
False,False,True,False,116259,76561198113666193,ZywOo
False,False,True,False,116260,76561198113666193,ZywOo
False,False,True,False,116261,76561198113666193,ZywOo
False,False,True,False,116262,76561198113666193,ZywOo
False,False,True,False,116263,76561198113666193,ZywOo
False,False,True,False,116264,76561198113666193,ZywOo
