BACK,RIGHT,FORWARD,LEFT,tick,steamid,name
False,False,True,False,22889,76561197978835160,flameZ
False,False,True,False,22890,76561197978835160,flameZ
False,False,True,False,22891,76561197978835160,flameZ
False,False,True,False,22892,76561197978835160,flameZ
False,False,True,False,22893,76561197978835160,flameZ
False,False,True,False,22894,76561197978835160,flameZ
False,False,True,False,22895,76561197978835160,flameZ
False,False,True,False,22896,76561197978835160,flameZ
False,False,True,False,22897,76561197978835160,flameZ
False,False,True,False,22898,76561197978835160,flameZ
False,False,True,False,22899,76561197978835160,flameZ
False,False,True,False,22900,76561197978835160,flameZ
False,False,True,False,22901,76561197978835160,flameZ
False,False,True,False,22902,76561197978835160,flameZ
False,False,True,False,22903,76561197978835160,flameZ
False,False,True,False,22904,76561197978835160,flameZ
False,False,True,False,22905,76561197978835160,flameZ
False,False,True,False,22906,76561197978835160,flameZ
False,False,True,False,22907,76561197978835160,flameZ
False,False,True,False,22908,76561197978835160,flameZ
False,False,True,False,22909,76561197978835160,flameZ
False,False,True,False,22910,76561197978835160,flameZ
False,False,True,False,22911,76561197978835160,flameZ
False,False,True,False,22912,76561197978835160,flameZ
False,False,True,False,22913,76561197978835160,flameZ
False,False,True,False,22914,76561197978835160,flameZ
False,False,True,False,22915,76561197978835160,flameZ
False,False,True,False,22916,76561197978835160,flameZ
False,False,True,False,22917,76561197978835160,flameZ
False,False,True,False,22918,76561197978835160,flameZ
False,False,True,False,22919,76561197978835160,flameZ
False,False,True,False,22920,76561197978835160,flameZ
False,False,True,False,22921,76561197978835160,flameZ
False,False,True,False,22922,76561197978835160,flameZ
False,False,True,False,22923,76561197978835160,flameZ
False,False,True,False,22924,76561197978835160,flameZ
False,False,True,False,22925,76561197978835160,flameZ
False,False,True,False,22926,76561197978835160,flameZ
False,False,True,False,22927,76561197978835160,flameZ
False,False,True,False,22928,76561197978835160,flameZ
False,False,True,False,22929,76561197978835160,flameZ
False,False,True,False,22930,76561197978835160,flameZ
False,False,True,False,22931,76561197978835160,flameZ
False,False,True,False,22932,76561197978835160,flameZ
