BACK,RIGHT,FORWARD,LEFT,tick,steamid,name
False,False,True,False,1275,76561197978835160,flameZ
False,False,True,False,1276,76561197978835160,flameZ
False,False,True,False,1277,76561197978835160,flameZ
False,False,True,False,1278,76561197978835160,flameZ
False,False,True,False,1279,76561197978835160,flameZ
False,False,True,False,1280,76561197978835160,flameZ
False,False,True,False,1281,76561197978835160,flameZ
False,False,True,False,1282,76561197978835160,flameZ
False,False,True,False,1283,76561197978835160,flameZ
False,False,True,False,1284,76561197978835160,flameZ
False,False,True,False,1285,76561197978835160,flameZ
False,False,True,False,1286,76561197978835160,flameZ
False,False,True,False,1287,76561197978835160,flameZ
False,False,True,False,1288,76561197978835160,flameZ
False,False,True,False,1289,76561197978835160,flameZ
False,False,True,False,1290,76561197978835160,flameZ
False,False,True,False,1291,76561197978835160,flameZ
False,False,True,False,1292,76561197978835160,flameZ
False,False,True,False,1293,76561197978835160,flameZ
False,False,True,False,1294,76561197978835160,flameZ
False,False,True,False,1295,76561197978835160,flameZ
False,False,True,False,1296,76561197978835160,flameZ
False,False,True,False,1297,76561197978835160,flameZ
False,False,True,False,1298,76561197978835160,flameZ
False,False,True,False,1299,76561197978835160,flameZ
False,False,True,False,1300,76561197978835160,flameZ
False,False,True,False,1301,76561197978835160,flameZ
False,False,True,False,1302,76561197978835160,flameZ
False,False,True,False,1303,76561197978835160,flameZ
False,False,True,False,1304,76561197978835160,flameZ
False,False,True,False,1305,76561197978835160,flameZ
False,False,True,False,1306,76561197978835160,flameZ
False,False,True,False,1307,76561197978835160,flameZ
False,False,True,False,1308,76561197978835160,flameZ
False,False,True,False,1309,76561197978835160,flameZ
False,False,True,True,1310,76561197978835160,flameZ
False,False,True,True,1311,76561197978835160,flameZ
False,False,True,True,1312,76561197978835160,flameZ
False,False,True,True,1313,76561197978835160,flameZ
False,False,True,True,1314,76561197978835160,flameZ
False,False,True,True,1315,76561197978835160,flameZ
False,False,True,False,1316,76561197978835160,flameZ
False,False,True,False,1317,76561197978835160,flameZ
False,False,True,False,1318,76561197978835160,flameZ
False,False,True,False,1319,76561197978835160,flameZ
False,False,True,False,1320,76561197978835160,flameZ
False,False,True,False,1321,76561197978835160,flameZ
False,False,True,False,1322,76561197978835160,flameZ
False,False,True,False,1323,76561197978835160,flameZ
False,False,True,False,1324,76561197978835160,flameZ
False,False,True,False,1325,76561197978835160,flameZ
False,False,True,False,1326,76561197978835160,flameZ
False,False,True,False,1327,76561197978835160,flameZ
False,False,True,False,1328,76561197978835160,flameZ
False,False,True,False,1329,76561197978835160,flameZ
False,False,True,False,1330,76561197978835160,flameZ
False,False,True,False,1331,76561197978835160,flameZ
False,False,True,False,1332,76561197978835160,flameZ
False,False,True,False,1333,76561197978835160,flameZ
False,False,True,False,1334,76561197978835160,flameZ
False,False,True,False,1335,76561197978835160,flameZ
False,False,True,False,1336,76561197978835160,flameZ
False,False,True,False,1337,76561197978835160,flameZ
False,False,True,False,1338,76561197978835160,flameZ
False,False,True,False,1339,76561197978835160,flameZ
False,False,True,False,1340,76561197978835160,flameZ
False,False,True,False,1341,76561197978835160,flameZ
False,False,True,False,1342,76561197978835160,flameZ
False,False,True,False,1343,76561197978835160,flameZ
False,False,True,False,1344,76561197978835160,flameZ
False,False,True,False,1345,76561197978835160,flameZ
False,False,True,False,1346,76561197978835160,flameZ
False,False,True,False,1347,76561197978835160,flameZ
False,False,True,False,1348,76561197978835160,flameZ
False,False,True,False,1349,76561197978835160,flameZ
False,False,True,False,1350,76561197978835160,flameZ
False,False,True,False,1351,76561197978835160,flameZ
False,False,True,False,1352,76561197978835160,flameZ
False,False,True,False,1353,76561197978835160,flameZ
False,False,True,False,1354,76561197978835160,flameZ
False,False,True,False,1355,76561197978835160,flameZ
False,False,True,False,1356,76561197978835160,flameZ
False,False,True,False,1357,76561197978835160,flameZ
False,False,True,False,1358,76561197978835160,flameZ
False,False,True,False,1359,76561197978835160,flameZ
False,False,True,False,1360,76561197978835160,flameZ
False,False,True,False,1361,76561197978835160,flameZ
False,False,True,False,1362,76561197978835160,flameZ
False,False,True,False,1363,76561197978835160,flameZ
False,False,True,False,1364,76561197978835160,flameZ
False,False,True,False,1365,76561197978835160,flameZ
False,False,True,False,1366,76561197978835160,flameZ
False,False,True,False,1367,76561197978835160,flameZ
False,False,True,False,1368,76561197978835160,flameZ
False,False,True,False,1369,76561197978835160,flameZ
False,False,True,False,1370,76561197978835160,flameZ
False,False,True,False,1371,76561197978835160,flameZ
False,False,True,False,1372,76561197978835160,flameZ
False,False,True,False,1373,76561197978835160,flameZ
False,False,True,False,1374,76561197978835160,flameZ
False,False,True,True,1375,76561197978835160,flameZ
False,False,True,True,1376,76561197978835160,flameZ
False,False,True,True,1377,76561197978835160,flameZ
False,False,True,True,1378,76561197978835160,flameZ
False,False,True,True,1379,76561197978835160,flameZ
False,False,True,True,1380,76561197978835160,flameZ
False,False,True,True,1381,76561197978835160,flameZ
False,False,True,True,1382,76561197978835160,flameZ
False,False,True,True,1383,76561197978835160,flameZ
False,False,True,True,1384,76561197978835160,flameZ
False,False,False,True,1385,76561197978835160,flameZ
False,False,False,True,1386,76561197978835160,flameZ
False,False,False,True,1387,76561197978835160,flameZ
False,False,False,True,1388,76561197978835160,flameZ
False,False,False,True,1389,76561197978835160,flameZ
False,False,False,True,1390,76561197978835160,flameZ
False,False,False,True,1391,76561197978835160,flameZ
False,False,True,True,1392,76561197978835160,flameZ
False,False,True,True,1393,76561197978835160,flameZ
False,False,True,True,1394,76561197978835160,flameZ
False,False,True,True,1395,76561197978835160,flameZ
False,False,True,True,1396,76561197978835160,flameZ
False,False,True,True,1397,76561197978835160,flameZ
False,False,True,True,1398,76561197978835160,flameZ
False,False,True,True,1399,76561197978835160,flameZ
False,False,True,True,1400,76561197978835160,flameZ
False,False,True,True,1401,76561197978835160,flameZ
False,False,True,False,1402,76561197978835160,flameZ
False,False,True,False,1403,76561197978835160,flameZ
False,False,True,False,1404,76561197978835160,flameZ
False,False,True,False,1405,76561197978835160,flameZ
False,False,True,False,1406,76561197978835160,flameZ
False,False,True,False,1407,76561197978835160,flameZ
False,False,True,False,1408,76561197978835160,flameZ
False,False,True,False,1409,76561197978835160,flameZ
False,False,True,False,1410,76561197978835160,flameZ
False,False,True,False,1411,76561197978835160,flameZ
False,False,True,True,1412,76561197978835160,flameZ
False,False,True,True,1413,76561197978835160,flameZ
False,False,True,True,1414,76561197978835160,flameZ
False,False,True,True,1415,76561197978835160,flameZ
False,False,True,True,1416,76561197978835160,flameZ
