FIRE,pitch,yaw,tick,steamid,name
False,-4.017563,-79.72469,171916,76561197973140692,mezii
False,-4.017563,-79.72469,171917,76561197973140692,mezii
False,-4.017563,-79.72469,171918,76561197973140692,mezii
False,-4.017563,-79.72469,171919,76561197973140692,mezii
False,-4.017563,-79.72469,171920,76561197973140692,mezii
False,-4.017563,-79.72469,171921,76561197973140692,mezii
False,-4.017563,-79.72469,171922,76561197973140692,mezii
False,-4.017563,-79.72469,171923,76561197973140692,mezii
False,-4.017563,-79.72469,171924,76561197973140692,mezii
False,-4.017563,-79.72469,171925,76561197973140692,mezii
False,-4.017563,-79.72469,171926,76561197973140692,mezii
False,-4.017563,-79.72469,171927,76561197973140692,mezii
False,-4.017563,-79.72469,171928,76561197973140692,mezii
False,-4.017563,-79.72469,171929,76561197973140692,mezii
False,-4.017563,-79.72469,171930,76561197973140692,mezii
False,-4.017563,-79.7731,171931,76561197973140692,mezii
False,-4.017563,-79.86992,171932,76561197973140692,mezii
False,-4.017563,-79.966736,171933,76561197973140692,mezii
False,-4.017563,-80.11196,171934,76561197973140692,mezii
False,-4.017563,-80.20878,171935,76561197973140692,mezii
False,-4.017563,-80.30525,171936,76561197973140692,mezii
False,-4.017563,-80.35366,171937,76561197973140692,mezii
False,-4.017563,-80.40207,171938,76561197973140692,mezii
False,-4.017563,-80.40207,171939,76561197973140692,mezii
False,-4.017563,-80.45048,171940,76561197973140692,mezii
False,-4.017563,-80.45048,171941,76561197973140692,mezii
False,-4.017563,-80.498886,171942,76561197973140692,mezii
False,-4.017563,-80.498886,171943,76561197973140692,mezii
False,-4.017563,-80.498886,171944,76561197973140692,mezii
False,-4.017563,-80.498886,171945,76561197973140692,mezii
False,-3.872345,-80.40207,171946,76561197973140692,mezii
False,-3.5334778,-79.57947,171947,76561197973140692,mezii
False,-2.8557587,-77.06257,171948,76561197973140692,mezii
False,-2.1299744,-73.190575,171949,76561197973140692,mezii
False,-1.2102051,-66.85009,171950,76561197973140692,mezii
False,-0.48443604,-59.348145,171951,76561197973140692,mezii
False,0.096466064,-52.765617,171952,76561197973140692,mezii
False,0.33851624,-48.84555,171953,76561197973140692,mezii
False,0.33851624,-48.84555,171954,76561197973140692,mezii
False,0.33851624,-48.84555,171955,76561197973140692,mezii
False,0.33851624,-48.84555,171956,76561197973140692,mezii
False,0.33851624,-48.84555,171957,76561197973140692,mezii
False,0.33851624,-48.84555,171958,76561197973140692,mezii
False,0.33851624,-48.84555,171959,76561197973140692,mezii
False,0.33851624,-48.84555,171960,76561197973140692,mezii
False,0.33851624,-48.84555,171961,76561197973140692,mezii
False,0.33851624,-48.84555,171962,76561197973140692,mezii
False,0.33851624,-48.84555,171963,76561197973140692,mezii
False,0.33851624,-48.84555,171964,76561197973140692,mezii
False,0.2901001,-48.893967,171965,76561197973140692,mezii
False,0.2901001,-48.893967,171966,76561197973140692,mezii
False,0.2901001,-48.990448,171967,76561197973140692,mezii
